Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202507,06,021,4,9,Glenn County                                                ,3,3,665687,0,0,0,0,0,0,1,5,464198,0,0,0,0,0,0,0,0,0,0,0,0
202507,06,023,4,9,Humboldt County                                             ,15,15,3640344,0,0,0,0,0,0,0,0,0,12,12,2816161,0,0,0,0,0,0,0,0,0
202507,06,025,4,9,Imperial County                                             ,20,20,3270822,0,0,0,0,0,0,1,5,625594,17,17,2611950,0,0,0,0,0,0,0,0,0
202507,06,027,4,9,Inyo County                                                 ,1,1,158846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,06,029,4,9,Kern County                                                 ,211,211,51016484,16,32,4245147,0,0,0,0,0,0,33,33,8330810,0,0,0,0,0,0,0,0,0
202507,06,031,4,9,Kings County                                                ,26,26,9780972,0,0,0,0,0,0,1,5,543667,1,1,532160,0,0,0,0,0,0,0,0,0
202507,06,033,4,9,Lake County                                                 ,6,6,1263758,0,0,0,0,0,0,1,5,640256,2,2,244900,0,0,0,0,0,0,0,0,0
202507,06,035,4,9,Lassen County                                               ,1,1,265445,0,0,0,0,0,0,0,0,0,1,1,265445,0,0,0,0,0,0,0,0,0
202507,06,037,4,9,Los Angeles County                                          ,826,826,180221337,53,106,27493550,5,15,3120932,27,519,85644234,668,668,146530320,51,102,26755641,1,3,498000,16,407,64724328
202507,06,039,4,9,Madera County                                               ,150,150,59792906,0,0,0,0,0,0,0,0,0,150,150,59792906,0,0,0,0,0,0,0,0,0
202507,06,041,4,9,Marin County                                                ,14,14,5980311,0,0,0,0,0,0,0,0,0,2,2,479286,0,0,0,0,0,0,0,0,0
202507,06,043,4,9,Mariposa County                                             ,5,5,1307845,0,0,0,0,0,0,0,0,0,5,5,1307845,0,0,0,0,0,0,0,0,0
202507,06,045,4,9,Mendocino County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,06,047,4,9,Merced County                                               ,48,48,15451980,0,0,0,1,3,727000,0,0,0,34,34,10936425,0,0,0,1,3,727000,0,0,0
202507,06,049,4,9,Modoc County                                                ,3,3,685000,0,0,0,0,0,0,0,0,0,3,3,685000,0,0,0,0,0,0,0,0,0
202507,06,051,4,9,Mono County                                                 ,4,4,1241145,0,0,0,0,0,0,1,5,971333,2,2,336000,0,0,0,0,0,0,0,0,0
202507,06,053,4,9,Monterey County                                             ,55,55,11867481,0,0,0,0,0,0,1,7,1509174,54,54,11322026,0,0,0,0,0,0,0,0,0
202507,06,055,4,9,Napa County                                                 ,21,21,10743711,1,2,779000,0,0,0,0,0,0,20,20,9019752,1,2,779000,0,0,0,0,0,0
202507,06,057,4,9,Nevada County                                               ,13,13,6790000,0,0,0,0,0,0,0,0,0,12,12,6465000,0,0,0,0,0,0,0,0,0
202507,06,059,4,9,Orange County                                               ,165,165,56578214,6,12,2694457,4,14,4123122,4,37,7814338,130,130,45291220,4,8,1361100,3,11,3223541,2,12,2861650
202507,06,061,4,9,Placer County                                               ,163,163,74168319,6,12,1130147,0,0,0,0,0,0,163,163,74168319,6,12,1130147,0,0,0,0,0,0
202507,06,063,4,9,Plumas County                                               ,5,5,1343480,0,0,0,0,0,0,0,0,0,5,5,1343480,0,0,0,0,0,0,0,0,0
202507,06,065,4,9,Riverside County                                            ,386,386,116765183,2,4,1324017,1,4,1556563,6,159,26890190,310,310,92677507,0,0,0,0,0,0,5,153,25069969
202507,06,067,4,9,Sacramento County                                           ,319,319,104896954,1,2,318160,0,0,0,2,192,22206995,318,318,104469793,1,2,318160,0,0,0,2,192,22206995
202507,06,069,4,9,San Benito County                                           ,21,21,6927103,0,0,0,0,0,0,0,0,0,21,21,6927103,0,0,0,0,0,0,0,0,0
202507,06,071,4,9,San Bernardino County                                       ,331,331,87065849,10,20,1492343,1,3,478000,9,100,23169113,234,234,60309718,10,20,1492343,1,3,478000,8,47,13294588
202507,06,073,4,9,San Diego County                                            ,281,281,83356639,48,96,14700305,8,27,3999637,16,731,115591771,248,248,74073053,47,94,14390928,8,27,3999637,14,713,112167443
202507,06,075,4,9,San Francisco County                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,06,077,4,9,San Joaquin County                                          ,232,232,95122550,0,0,0,0,0,0,0,0,0,110,110,45612342,0,0,0,0,0,0,0,0,0
202507,06,079,4,9,San Luis Obispo County                                      ,56,56,15248872,0,0,0,0,0,0,3,19,2748511,34,34,7542810,0,0,0,0,0,0,0,0,0
202507,06,081,4,9,San Mateo County                                            ,45,45,41015442,1,2,702419,0,0,0,4,38,10668060,33,33,37266438,0,0,0,0,0,0,0,0,0
202507,06,083,4,9,Santa Barbara County                                        ,33,33,7591314,1,2,650000,0,0,0,1,5,902778,27,27,5659250,0,0,0,0,0,0,0,0,0
202507,06,085,4,9,Santa Clara County                                          ,149,149,65467868,2,4,860000,0,0,0,3,449,63821244,130,130,53307613,2,4,860000,0,0,0,3,449,63821244
202507,06,087,4,9,Santa Cruz County                                           ,16,16,4481987,0,0,0,1,3,991697,0,0,0,12,12,3870044,0,0,0,0,0,0,0,0,0
202507,06,089,4,9,Shasta County                                               ,19,19,6554442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,06,091,4,9,Sierra County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,06,093,4,9,Siskiyou County                                             ,8,8,2354112,0,0,0,0,0,0,0,0,0,6,6,1779112,0,0,0,0,0,0,0,0,0
202507,06,095,4,9,Solano County                                               ,79,79,21213158,0,0,0,0,0,0,1,7,1814815,51,51,16231095,0,0,0,0,0,0,0,0,0
202507,06,097,4,9,Sonoma County                                               ,54,54,12826744,0,0,0,0,0,0,2,11,2919815,37,37,8502382,0,0,0,0,0,0,0,0,0
202507,06,099,4,9,Stanislaus County                                           ,72,72,12256946,0,0,0,0,0,0,1,36,3750000,66,66,11356616,0,0,0,0,0,0,1,36,3750000
202507,06,101,4,9,Sutter County                                               ,12,12,5547049,0,0,0,0,0,0,0,0,0,4,4,2640990,0,0,0,0,0,0,0,0,0
202507,06,103,4,9,Tehama County                                               ,13,13,2366821,1,2,415570,0,0,0,0,0,0,0,0,0,1,2,415570,0,0,0,0,0,0
202507,06,105,4,9,Trinity County                                              ,1,1,247020,0,0,0,0,0,0,0,0,0,1,1,247020,0,0,0,0,0,0,0,0,0
202507,06,107,4,9,Tulare County                                               ,163,163,41039927,0,0,0,2,6,910000,1,10,519500,159,159,40386240,0,0,0,2,6,910000,1,10,519500
202507,06,109,4,9,Tuolumne County                                             ,6,6,1654922,0,0,0,0,0,0,0,0,0,6,6,1654922,0,0,0,0,0,0,0,0,0
202507,06,111,4,9,Ventura County                                              ,35,35,9869779,0,0,0,1,3,1106728,2,39,6134153,4,4,533820,0,0,0,0,0,0,0,0,0
202507,06,113,4,9,Yolo County                                                 ,31,31,10850960,0,0,0,0,0,0,0,0,0,27,27,9660582,0,0,0,0,0,0,0,0,0
202507,06,115,4,9,Yuba County                                                 ,52,52,22224434,1,2,292981,0,0,0,1,5,415156,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,001,4,8,Adams County                                                ,159,159,52864915,0,0,0,0,0,0,8,56,11452553,156,156,52022154,0,0,0,0,0,0,7,46,9911574
202507,08,003,4,8,Alamosa County                                              ,6,6,1380289,1,2,263000,0,0,0,0,0,0,4,4,1022500,1,2,263000,0,0,0,0,0,0
202507,08,005,4,8,Arapahoe County                                             ,111,111,25822209,0,0,0,0,0,0,2,86,20908164,105,105,23502092,0,0,0,0,0,0,2,86,20908164
202507,08,007,4,8,Archuleta County                                            ,15,15,4233993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,009,4,8,Baca County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,011,4,8,Bent County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,013,4,8,Boulder County                                              ,21,21,14574846,0,0,0,1,3,1078037,3,99,21660441,9,9,9066569,0,0,0,0,0,0,0,0,0
202507,08,014,4,8,Broomfield County                                           ,6,6,6004034,0,0,0,0,0,0,0,0,0,6,6,6004034,0,0,0,0,0,0,0,0,0
202507,08,015,4,8,Chaffee County                                              ,18,18,7942634,0,0,0,0,0,0,0,0,0,18,18,7942634,0,0,0,0,0,0,0,0,0
202507,08,017,4,8,Cheyenne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,019,4,8,Clear Creek County                                          ,2,2,956115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,021,4,8,Conejos County                                              ,1,1,437610,0,0,0,0,0,0,0,0,0,1,1,437610,0,0,0,0,0,0,0,0,0
202507,08,023,4,8,Costilla County                                             ,10,10,4162343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,025,4,8,Crowley County                                              ,1,1,337086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,027,4,8,Custer County                                               ,5,5,1209556,0,0,0,0,0,0,0,0,0,5,5,1209556,0,0,0,0,0,0,0,0,0
202507,08,029,4,8,Delta County                                                ,7,7,1447590,0,0,0,0,0,0,0,0,0,4,4,960000,0,0,0,0,0,0,0,0,0
202507,08,031,4,8,Denver County                                               ,85,85,27989275,0,0,0,0,0,0,1,30,6664714,85,85,27989275,0,0,0,0,0,0,1,30,6664714
202507,08,033,4,8,Dolores County                                              ,1,1,416234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,035,4,8,Douglas County                                              ,99,99,46230480,0,0,0,1,4,608833,3,160,30300255,99,99,46230480,0,0,0,1,4,608833,3,160,30300255
202507,08,037,4,8,Eagle County                                                ,13,13,16543641,0,0,0,0,0,0,0,0,0,12,12,15615070,0,0,0,0,0,0,0,0,0
202507,08,039,4,8,Elbert County                                               ,24,24,11718471,0,0,0,0,0,0,1,24,2670000,24,24,11718471,0,0,0,0,0,0,1,24,2670000
202507,08,041,4,8,El Paso County                                              ,269,269,146508063,1,2,608724,0,0,0,0,0,0,269,269,146508063,1,2,608724,0,0,0,0,0,0
202507,08,043,4,8,Fremont County                                              ,13,13,4074201,1,2,346230,0,0,0,0,0,0,13,13,4074201,1,2,346230,0,0,0,0,0,0
202507,08,045,4,8,Garfield County                                             ,14,14,6918439,0,0,0,0,0,0,0,0,0,12,12,6103291,0,0,0,0,0,0,0,0,0
202507,08,047,4,8,Gilpin County                                               ,2,2,490600,0,0,0,0,0,0,0,0,0,2,2,490600,0,0,0,0,0,0,0,0,0
202507,08,049,4,8,Grand County                                                ,24,24,8360544,0,0,0,0,0,0,1,5,743551,13,13,4635050,0,0,0,0,0,0,0,0,0
202507,08,051,4,8,Gunnison County                                             ,15,15,27062603,0,0,0,0,0,0,0,0,0,14,14,26680611,0,0,0,0,0,0,0,0,0
202507,08,053,4,8,Hinsdale County                                             ,2,2,842850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,055,4,8,Huerfano County                                             ,5,5,1021994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,057,4,8,Jackson County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,059,4,8,Jefferson County                                            ,70,70,24437543,0,0,0,0,0,0,1,7,1162042,64,64,22836945,0,0,0,0,0,0,0,0,0
202507,08,061,4,8,Kiowa County                                                ,1,1,416234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,063,4,8,Kit Carson County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,065,4,8,Lake County                                                 ,4,4,854524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,067,4,8,La Plata County                                             ,21,21,18482780,0,0,0,0,0,0,0,0,0,18,18,17670524,0,0,0,0,0,0,0,0,0
202507,08,069,4,8,Larimer County                                              ,65,65,24979437,0,0,0,0,0,0,4,72,12555558,65,65,24979437,0,0,0,0,0,0,4,72,12555558
202507,08,071,4,8,Las Animas County                                           ,4,4,575714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,073,4,8,Lincoln County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,075,4,8,Logan County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,077,4,8,Mesa County                                                 ,55,55,9775956,2,4,253702,0,0,0,0,0,0,55,55,9775956,2,4,253702,0,0,0,0,0,0
202507,08,079,4,8,Mineral County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,081,4,8,Moffat County                                               ,1,1,285219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,083,4,8,Montezuma County                                            ,3,3,710692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,085,4,8,Montrose County                                             ,22,22,4499214,0,0,0,0,0,0,0,0,0,22,22,4499214,0,0,0,0,0,0,0,0,0
202507,08,087,4,8,Morgan County                                               ,7,7,1194646,0,0,0,0,0,0,0,0,0,7,7,1194646,0,0,0,0,0,0,0,0,0
202507,08,089,4,8,Otero County                                                ,1,1,188222,0,0,0,0,0,0,1,5,1343500,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,091,4,8,Ouray County                                                ,11,11,16091748,0,0,0,0,0,0,0,0,0,8,8,15578024,0,0,0,0,0,0,0,0,0
202507,08,093,4,8,Park County                                                 ,16,16,45475,0,0,0,0,0,0,0,0,0,16,16,45475,0,0,0,0,0,0,0,0,0
202507,08,095,4,8,Phillips County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,097,4,8,Pitkin County                                               ,4,4,59041920,1,2,376589,0,0,0,0,0,0,4,4,59041920,1,2,376589,0,0,0,0,0,0
202507,08,099,4,8,Prowers County                                              ,1,1,416234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,101,4,8,Pueblo County                                               ,20,20,3525051,0,0,0,0,0,0,0,0,0,20,20,3525051,0,0,0,0,0,0,0,0,0
202507,08,103,4,8,Rio Blanco County                                           ,2,2,4800000,0,0,0,0,0,0,0,0,0,2,2,4800000,0,0,0,0,0,0,0,0,0
202507,08,105,4,8,Rio Grande County                                           ,2,2,908897,0,0,0,0,0,0,0,0,0,2,2,908897,0,0,0,0,0,0,0,0,0
202507,08,107,4,8,Routt County                                                ,11,11,15338569,1,2,300000,0,0,0,2,37,17531402,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,109,4,8,Saguache County                                             ,5,5,2736234,0,0,0,0,0,0,0,0,0,4,4,2320000,0,0,0,0,0,0,0,0,0
202507,08,111,4,8,San Juan County                                             ,1,1,263750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,113,4,8,San Miguel County                                           ,11,11,10168324,0,0,0,0,0,0,0,0,0,9,9,5884747,0,0,0,0,0,0,0,0,0
202507,08,115,4,8,Sedgwick County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,117,4,8,Summit County                                               ,9,9,7830800,0,0,0,0,0,0,1,5,1217257,5,5,5981878,0,0,0,0,0,0,0,0,0
202507,08,119,4,8,Teller County                                               ,9,9,3030032,0,0,0,0,0,0,0,0,0,1,1,834121,0,0,0,0,0,0,0,0,0
202507,08,121,4,8,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,08,123,4,8,Weld County                                                 ,199,199,85023957,1,2,353664,0,0,0,5,125,18081103,100,100,42313184,0,0,0,0,0,0,4,120,17342562
202507,08,125,4,8,Yuma County                                                 ,1,1,169778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,09,110,1,1,Capitol Planning Region                                     ,30,30,9696210,0,0,0,0,0,0,1,18,2258936,12,12,4088535,0,0,0,0,0,0,0,0,0
202507,09,120,1,1,Greater Bridgeport Planning Region                          ,22,22,9958025,2,4,600000,1,3,400000,5,219,31742192,22,22,9958025,2,4,600000,1,3,400000,5,219,31742192
202507,09,130,1,1,Lower Connecticut River Valley Planning Region              ,16,16,5713117,0,0,0,0,0,0,1,5,381029,10,10,3717774,0,0,0,0,0,0,0,0,0
202507,09,140,1,1,Naugatuck Valley Planning Region                            ,24,24,6551709,3,6,780000,1,3,284597,0,0,0,8,8,3050740,3,6,780000,0,0,0,0,0,0
202507,09,150,1,1,Northeastern Connecticut Planning Region                    ,20,20,4876448,0,0,0,0,0,0,0,0,0,16,16,4444870,0,0,0,0,0,0,0,0,0
202507,09,160,1,1,Northwest Hills Planning Region                             ,10,10,4680949,0,0,0,0,0,0,0,0,0,6,6,1941946,0,0,0,0,0,0,0,0,0
202507,09,170,1,1,South Central Connecticut Planning Region                   ,16,16,6156195,1,2,647090,0,0,0,4,92,9219123,5,5,2352140,0,0,0,0,0,0,1,18,2100000
202507,09,180,1,1,Southeastern Connecticut Planning Region                    ,21,21,7894802,0,0,0,0,0,0,1,8,1100000,16,16,6084729,0,0,0,0,0,0,1,8,1100000
202507,09,190,1,1,Western Connecticut Planning Region                         ,40,40,32915637,2,4,1300000,0,0,0,5,406,73602623,29,29,20431873,2,4,1300000,0,0,0,4,401,72852623
202507,10,001,3,5,Kent County                                                 ,112,112,19152241,4,8,2093673,0,0,0,0,0,0,112,112,19152241,4,8,2093673,0,0,0,0,0,0
202507,10,003,3,5,New Castle County                                           ,88,88,9631195,0,0,0,0,0,0,1,6,1053688,0,0,0,0,0,0,0,0,0,0,0,0
202507,10,005,3,5,Sussex County                                               ,269,269,41325792,11,22,4345772,0,0,0,4,96,8000000,269,269,41325792,11,22,4345772,0,0,0,4,96,8000000
202507,11,001,3,5,Washington  DC                                              ,10,10,2960167,0,0,0,0,0,0,1,72,12400776,10,10,2960167,0,0,0,0,0,0,1,72,12400776
202507,12,001,3,5,Alachua County                                              ,56,56,21629758,0,0,0,0,0,0,1,103,8418794,13,13,3822000,0,0,0,0,0,0,0,0,0
202507,12,003,3,5,Baker County                                                ,3,3,1382000,0,0,0,0,0,0,0,0,0,3,3,1382000,0,0,0,0,0,0,0,0,0
202507,12,005,3,5,Bay County                                                  ,152,152,52458736,1,2,390475,1,3,679668,2,25,4162188,29,29,7904578,0,0,0,0,0,0,0,0,0
